state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
rajasthan,karauli,2004,45,46,11,70,0,87,0
rajasthan,kota,2004,42,124,10,186,1,400,0
rajasthan,nagaur,2004,25,29,16,160,0,154,0
rajasthan,pali,2004,31,83,12,127,0,239,0
rajasthan,rajsamand,2004,7,27,3,29,1,131,0
rajasthan,sawai madhopur,2004,28,38,13,45,0,113,0
rajasthan,sikar,2004,18,39,17,38,0,120,0
rajasthan,sirohi,2004,14,31,6,44,1,86,0
rajasthan,tonk,2004,14,45,5,30,2,205,0
rajasthan,udaipur,2004,57,115,14,102,2,199,0
sikkim,east,2004,1,1,0,15,0,0,0
sikkim,north,2004,0,0,0,1,0,0,0
sikkim,south,2004,2,3,0,12,0,1,0
sikkim,west,2004,0,0,0,12,0,0,0
tamil nadu,chengai,2004,33,24,32,102,29,94,0
tamil nadu,chennai,2004,30,20,23,55,189,154,0
tamil nadu,chennai rly.,2004,0,1,1,0,2,1,0
tamil nadu,coimbatore rural,2004,23,25,7,65,51,67,0
tamil nadu,coimbatore urban,2004,4,4,4,16,21,29,0
tamil nadu,cuddalore,2004,18,22,6,53,53,25,0
tamil nadu,dharmapuri,2004,22,14,2,57,14,23,0
tamil nadu,dindigul,2004,18,18,7,30,4,38,0
tamil nadu,erode,2004,13,20,7,35,5,21,0
tamil nadu,kanchipuram,2004,17,11,5,65,41,6,0
tamil nadu,kanyakumari,2004,3,12,0,22,19,54,0
tamil nadu,karur,2004,4,6,3,12,6,13,0
tamil nadu,krishnagiri,2004,9,21,8,38,74,31,0
tamil nadu,madurai rural,2004,29,29,7,70,9,26,0
tamil nadu,madurai urban,2004,8,23,5,34,40,38,0
tamil nadu,nagapattinam,2004,9,14,5,28,3,9,0
tamil nadu,namakkal,2004,7,18,8,35,17,39,0
tamil nadu,nilgiris,2004,14,3,2,45,14,4,0
tamil nadu,perambalur,2004,15,24,4,44,16,39,0
tamil nadu,pudukottai,2004,11,16,2,60,4,35,0
tamil nadu,ramnathapuram,2004,10,12,2,48,7,5,0
tamil nadu,salem rural,2004,56,101,12,337,17,254,0
tamil nadu,salem urban,2004,11,4,9,5,27,18,0
tamil nadu,sivagangai,2004,13,16,7,16,23,40,0
tamil nadu,thanjavur,2004,12,29,5,75,1,21,0
tamil nadu,theni,2004,5,10,1,64,13,27,0
tamil nadu,thirunelveli rural,2004,30,18,5,88,18,57,0
tamil nadu,thirunelveli urban,2004,3,4,2,13,18,13,0
tamil nadu,thiruvallur,2004,16,14,14,46,15,29,0
tamil nadu,thiruvannamalai,2004,27,25,3,27,16,4,0
tamil nadu,thiruvarur,2004,7,8,2,68,13,10,0
tamil nadu,thoothugudi,2004,35,18,2,16,84,62,0
tamil nadu,trichy rly.,2004,0,0,0,2,0,0,0
tamil nadu,trichy rural,2004,16,16,5,9,5,0,0
tamil nadu,trichy urban,2004,0,3,4,8,102,32,0
tamil nadu,vellore,2004,17,22,6,46,28,11,0
tamil nadu,villupuram,2004,55,44,5,87,13,59,0
tamil nadu,virudhunagar,2004,18,23,3,40,70,49,0
tripura,dhalai,2004,15,7,1,5,0,19,0
tripura,north,2004,46,22,0,37,0,63,0
tripura,south,2004,51,17,8,66,0,117,0
tripura,west,2004,48,8,11,26,0,103,0
uttar pradesh,agra,2004,32,106,70,87,89,282,0
uttar pradesh,aligarh,2004,58,87,36,45,31,228,0
uttar pradesh,allahabad,2004,23,53,57,24,35,148,0
uttar pradesh,ambedkar nagar,2004,10,26,4,6,5,26,0
uttar pradesh,auraiya,2004,4,21,20,11,2,16,0
uttar pradesh,azamgarh,2004,16,37,27,23,10,150,0
uttar pradesh,badaun,2004,35,43,50,47,19,37,0
uttar pradesh,baghpat,2004,11,18,16,12,22,56,0
uttar pradesh,bahraich,2004,16,26,16,12,35,24,0
uttar pradesh,ballia,2004,6,12,11,15,13,33,0
uttar pradesh,balrampur,2004,5,5,3,8,13,8,0
uttar pradesh,banda,2004,21,8,27,37,8,17,0
uttar pradesh,barabanki,2004,25,37,25,27,12,48,0
uttar pradesh,bareilly,2004,41,84,44,76,73,201,3
uttar pradesh,basti,2004,7,21,17,12,28,21,0
uttar pradesh,bijnor,2004,25,29,21,23,47,132,0
uttar pradesh,bulandshahar,2004,40,69,36,51,114,106,0
uttar pradesh,chandoli,2004,5,3,10,2,12,18,0
uttar pradesh,chitrakoot dham,2004,10,4,8,9,2,5,0
uttar pradesh,deoria,2004,12,23,16,10,13,31,0
uttar pradesh,etah,2004,26,26,47,44,7,61,0
uttar pradesh,etawah,2004,9,25,13,15,10,46,0
uttar pradesh,faizabad,2004,12,17,14,18,25,24,0
uttar pradesh,fatehgarh,2004,10,27,21,13,14,35,0
uttar pradesh,fatehpur,2004,10,16,23,19,19,17,0
uttar pradesh,firozabad,2004,10,37,48,33,33,89,0
uttar pradesh,g.r.p.,2004,2,2,0,15,38,0,0
uttar pradesh,gautambudh nagar,2004,20,26,14,24,56,39,0
uttar pradesh,ghaziabad,2004,25,88,35,31,94,142,0
uttar pradesh,ghazipur,2004,4,8,17,19,15,49,0
uttar pradesh,gonda,2004,14,21,15,12,63,2,0
uttar pradesh,gorakhpur,2004,24,37,25,26,43,79,0
uttar pradesh,hamirpur,2004,12,9,16,23,6,7,0
uttar pradesh,hardoi,2004,37,50,44,68,76,64,0
uttar pradesh,hathras,2004,16,26,24,39,21,134,0
uttar pradesh,j.p.nagar,2004,27,19,6,26,30,66,0
uttar pradesh,jalaun,2004,7,13,28,17,22,20,0
uttar pradesh,jaunpur,2004,19,17,29,9,21,63,0
uttar pradesh,jhansi,2004,16,29,25,21,36,53,0
uttar pradesh,kannauj,2004,5,17,22,22,10,63,0
uttar pradesh,kanpur dehat,2004,13,36,25,45,19,39,0
uttar pradesh,kanpur nagar,2004,20,83,46,40,239,202,0
uttar pradesh,kaushambi,2004,14,8,19,9,9,43,0
uttar pradesh,khiri,2004,43,64,58,52,105,121,0
uttar pradesh,kushi nagar,2004,13,15,21,14,37,17,0
uttar pradesh,lalitpur,2004,4,3,6,11,23,10,0
uttar pradesh,lucknow,2004,46,135,48,64,152,272,0
uttar pradesh,maharajganj,2004,8,11,8,11,31,7,0
uttar pradesh,mahoba,2004,6,7,5,14,9,3,0
uttar pradesh,mainpuri,2004,8,36,35,13,3,34,0
uttar pradesh,mathura,2004,24,24,22,35,42,57,0
uttar pradesh,mau,2004,3,15,9,11,22,24,0
uttar pradesh,meerut,2004,33,87,19,52,153,279,0
uttar pradesh,mirzapur,2004,12,5,20,18,13,26,0
uttar pradesh,moradabad,2004,57,83,27,66,126,265,0
uttar pradesh,muzaffarnagar,2004,44,59,23,34,103,73,0
uttar pradesh,pilibhit,2004,28,39,21,37,52,163,0
uttar pradesh,pratapgarh,2004,18,30,22,19,5,37,0
uttar pradesh,raibareilly,2004,42,43,23,54,33,101,0
uttar pradesh,rampur,2004,22,30,14,23,6,9,0
uttar pradesh,saharanpur,2004,22,1,19,28,70,173,0
uttar pradesh,sant kabirnagar,2004,6,10,4,1,12,15,0
uttar pradesh,shahjahanpur,2004,31,53,41,49,24,21,0
uttar pradesh,shrawasti,2004,4,9,6,7,4,0,0
uttar pradesh,sidharthnagar,2004,10,17,16,13,4,27,0
uttar pradesh,sitapur,2004,72,83,71,73,34,79,0
uttar pradesh,sonbhadra,2004,6,12,11,9,14,9,0
uttar pradesh,st.ravidasnagar,2004,3,1,13,2,5,21,0
uttar pradesh,sultanpur,2004,18,31,17,21,32,53,0
uttar pradesh,unnao,2004,45,52,29,37,26,78,0
uttar pradesh,varanasi,2004,15,20,30,7,53,52,0
uttarakhand,almora,2004,1,4,7,7,4,9,0
uttarakhand,bageshwar,2004,5,0,4,0,0,2,0
uttarakhand,chamoli,2004,4,6,1,12,1,3,0
uttarakhand,champawat,2004,2,1,0,5,0,4,0
uttarakhand,dehradun,2004,21,22,6,16,46,119,0
uttarakhand,haridwar,2004,33,37,10,28,43,118,0
uttarakhand,nainital,2004,6,26,6,18,15,25,0
uttarakhand,pauri garhwal,2004,6,9,7,11,0,11,0
uttarakhand,pithoragarh,2004,9,0,8,4,0,6,0
uttarakhand,rudra prayag,2004,4,3,6,5,0,2,0
uttarakhand,tehri garhwal,2004,4,14,4,2,0,12,0
uttarakhand,udhamsingh nagar,2004,15,0,21,32,0,85,0
uttarakhand,uttarkashi,2004,5,5,2,3,1,9,0
west bengal,24 parganas north,2004,176,124,55,154,4,810,0
west bengal,24 parganas south,2004,122,100,43,101,3,966,0
west bengal,asansol,2004,9,1,7,37,2,247,0
west bengal,bankura,2004,49,24,22,40,0,123,0
west bengal,birbhum,2004,58,24,9,37,0,139,0
west bengal,burdwan,2004,92,52,40,56,2,230,0
west bengal,coochbehar,2004,92,38,6,69,3,173,0
west bengal,dakshin dinajpur,2004,33,26,8,36,0,97,0
west bengal,darjeeling,2004,21,17,8,24,3,56,0
west bengal,hooghly,2004,56,38,23,37,3,501,0
west bengal,howrah,2004,21,11,15,32,0,122,0
west bengal,howrah city,2004,15,13,5,16,2,120,0
west bengal,howrah g.r.p.,2004,1,5,0,4,1,0,0
west bengal,jalpaiguri,2004,83,49,8,112,2,229,0
west bengal,kharagpur g.r.p.,2004,0,0,0,2,1,1,0
west bengal,kolkata,2004,27,95,10,174,34,252,1
west bengal,malda,2004,97,46,4,112,0,245,0
west bengal,murshidabad,2004,197,106,32,201,0,761,0
west bengal,nadia,2004,108,80,30,128,0,393,11
west bengal,paschim midnapur,2004,74,65,16,67,2,334,0
west bengal,purab midnapur,2004,49,54,36,38,1,269,0
west bengal,purulia,2004,43,11,8,39,0,118,0
west bengal,sealdah g.r.p.,2004,5,1,0,6,0,0,0
west bengal,siliguri g.r.p.,2004,0,2,2,4,0,0,0
west bengal,uttar dinajpur,2004,47,36,9,40,1,148,0
a&n islands,andaman,2004,10,3,0,5,3,5,0
a&n islands,nicobar,2004,0,0,0,1,0,0,0
chandigarh,chandigarh,2004,19,43,6,20,18,73,0
d&n haveli,d and n haveli,2004,7,7,0,5,0,3,0
daman & diu,daman,2004,1,0,0,1,0,4,0
daman & diu,diu,2004,0,0,0,0,0,0,0
delhi,central,2004,27,41,1,44,12,44,0
delhi,east,2004,62,125,13,82,6,212,0
delhi,g.r.p.(rly),2004,5,2,2,2,1,0,0
delhi,i.g.i. airport,2004,1,2,0,7,0,1,0
delhi,new delhi,2004,8,11,1,34,15,11,0
delhi,north,2004,23,55,6,21,5,55,0
delhi,north east,2004,67,120,18,46,6,144,0
delhi,north west,2004,124,203,29,129,23,267,0
delhi,s.t.f.,2004,1,0,0,1,0,0,0
delhi,south,2004,96,175,21,130,40,179,0
delhi,south west,2004,79,68,11,59,13,126,0
delhi,west,2004,58,79,24,46,9,215,0
lakshadweep,lakshadweep,2004,0,0,0,0,0,1,0
puducherry,pondicherry,2004,4,8,6,50,30,2,0
andhra pradesh,adilabad,2005,53,46,21,144,77,280,0
andhra pradesh,anantapur,2005,16,30,12,173,57,137,0
andhra pradesh,chittoor,2005,35,58,9,91,223,202,0
andhra pradesh,cuddapah,2005,21,31,7,116,18,95,0
andhra pradesh,cyberabad,2005,44,58,34,119,96,701,3
andhra pradesh,east godavari,2005,27,3,15,102,119,368,0
andhra pradesh,guntakal rly.,2005,0,1,4,1,0,0,0
andhra pradesh,guntur,2005,55,56,16,166,203,366,0
andhra pradesh,hyderabad city,2005,67,70,27,119,348,1309,0
andhra pradesh,karimnagar,2005,84,91,52,328,143,839,0
andhra pradesh,khammam,2005,21,40,14,150,240,313,0
andhra pradesh,krishna,2005,27,26,11,209,104,337,0
andhra pradesh,kurnool,2005,29,30,9,221,124,233,0
andhra pradesh,mahaboobnagar,2005,62,47,17,140,7,237,0
andhra pradesh,medak,2005,36,27,28,88,35,209,0
andhra pradesh,nalgonda,2005,49,31,30,223,95,344,0
andhra pradesh,nellore,2005,33,65,11,205,84,166,0
andhra pradesh,nizamabad,2005,26,32,16,88,41,410,0
andhra pradesh,prakasham,2005,27,43,7,169,27,156,0
andhra pradesh,ranga reddy,2005,15,14,22,45,13,119,0
andhra pradesh,secunderabad rly.,2005,0,0,2,1,1,0,0
andhra pradesh,srikakulam,2005,15,16,9,51,40,137,0
andhra pradesh,vijayawada,2005,32,49,8,64,122,296,0
andhra pradesh,vijayawada rly.,2005,0,0,0,2,0,0,0
andhra pradesh,visakha rural,2005,18,8,7,36,9,153,0
andhra pradesh,visakhapatnam,2005,28,15,2,45,86,361,0
andhra pradesh,vizianagaram,2005,12,9,7,41,28,186,0
andhra pradesh,warangal,2005,34,64,29,226,50,332,0
andhra pradesh,west godavari,2005,69,35,17,232,118,410,0
arunachal pradesh,changlang,2005,2,5,0,1,0,1,0
arunachal pradesh,dibang valley,2005,0,4,0,5,0,0,0
arunachal pradesh,k/kumey,2005,1,2,0,0,0,0,0
arunachal pradesh,kameng east,2005,2,3,0,5,0,2,0
arunachal pradesh,kameng west,2005,0,1,0,2,0,0,0
arunachal pradesh,lohit,2005,3,4,0,7,0,1,0
arunachal pradesh,papum pare,2005,6,7,0,4,0,2,0
arunachal pradesh,siang east,2005,13,5,0,15,0,1,0
arunachal pradesh,siang upper,2005,2,1,0,8,0,0,0
arunachal pradesh,siang west,2005,3,4,0,5,0,0,0
arunachal pradesh,subansiri lower,2005,0,3,0,4,0,0,0
arunachal pradesh,subansiri upper,2005,2,0,0,5,0,1,0
arunachal pradesh,tawang,2005,1,0,0,1,0,1,0
arunachal pradesh,tirap,2005,0,0,0,5,0,0,0
arunachal pradesh,upper dibang valley,2005,0,0,0,0,0,0,0
assam,barpeta,2005,56,66,8,25,0,105,0
assam,baska,2005,9,15,0,8,0,8,0
assam,bongaigaon,2005,38,28,3,15,0,66,0
assam,c.i.d.,2005,0,0,0,0,0,0,0
assam,cachar,2005,51,99,4,165,0,334,0
assam,chirang,2005,17,16,7,6,0,16,0
assam,darrang,2005,47,30,4,65,0,45,0
assam,dhemaji,2005,52,20,4,31,0,67,0
assam,dhubri,2005,101,63,10,56,0,201,0
assam,dibrugarh,2005,57,51,4,41,0,53,0
assam,g.r.p.,2005,2,2,0,4,0,0,0
assam,goalpara,2005,40,69,3,2,0,142,2
assam,golaghat,2005,54,70,0,27,0,91,0
assam,guwahati city,2005,38,93,6,37,0,114,0
assam,hailakandi,2005,18,33,1,6,1,32,0
assam,jorhat,2005,29,40,0,40,0,42,0
assam,kamrup,2005,73,53,0,26,0,0,0
assam,karbi anglong,2005,8,15,2,4,1,10,0
assam,karimganj,2005,28,29,9,8,0,71,0
assam,kokrajhar,2005,36,29,2,17,0,53,0
assam,lakhimpur,2005,69,110,4,34,0,125,0
assam,morigaon,2005,52,47,3,67,9,65,0
assam,n.c.hills,2005,1,8,0,2,0,1,0
assam,nagaon,2005,149,181,2,27,8,291,0
assam,nalbari,2005,27,29,2,39,0,19,0
assam,r.p.o.,2005,8,5,0,0,0,0,0
assam,sibsagar,2005,38,73,2,68,0,81,0
assam,sonitpur,2005,77,106,3,2,0,145,1
assam,tinsukia,2005,42,61,10,20,0,16,0
assam,udalguri,2005,21,15,6,57,0,13,0
bihar,araria,2005,29,39,9,6,0,19,1
bihar,arwal,2005,1,0,11,0,0,1,0
bihar,aurangabad,2005,17,23,29,0,0,9,0
bihar,bagaha,2005,8,13,3,11,0,6,0
bihar,banka,2005,43,25,13,1,0,10,0
bihar,begusarai,2005,20,20,25,13,2,39,0
bihar,bettiah,2005,51,24,19,6,0,41,0
bihar,bhabhua,2005,14,14,16,1,0,5,0
bihar,bhagalpur,2005,75,52,18,15,0,55,0
bihar,bhojpur,2005,14,36,38,34,0,44,0
bihar,buxar,2005,6,14,30,14,0,58,7
bihar,darbhanga,2005,65,22,33,31,0,137,0
bihar,gaya,2005,22,20,8,28,0,11,0
bihar,gopalganj,2005,24,51,25,2,6,49,0
bihar,jamalpur rly.,2005,0,1,0,1,0,0,0
bihar,jamui,2005,33,13,22,20,0,48,0
bihar,jehanabad,2005,16,2,7,14,0,17,0
bihar,katihar,2005,88,53,26,10,0,55,0
bihar,katihar rly.,2005,2,4,1,7,0,0,0
bihar,khagaria,2005,14,15,12,5,0,12,0
bihar,kishanganj,2005,61,81,3,2,0,30,0
bihar,lakhisarai,2005,3,17,8,6,0,6,0
bihar,madhepura,2005,15,9,10,6,0,11,0
bihar,madhubani,2005,42,0,17,35,0,26,0
bihar,motihari,2005,24,38,51,13,0,43,8
bihar,munger,2005,18,11,11,10,0,16,0
bihar,muzaffarpur,2005,80,14,67,17,0,104,0
bihar,muzaffarpur rly.,2005,1,2,0,0,0,0,0
bihar,nalanda,2005,25,21,65,10,1,92,4
bihar,naugachia,2005,6,5,9,0,0,6,0
bihar,nawadah,2005,23,11,22,13,0,32,0
bihar,patna,2005,57,59,85,5,2,189,0
bihar,patna rly.,2005,0,0,2,6,0,0,0
bihar,purnea,2005,39,7,6,6,0,16,0
bihar,rohtas,2005,18,7,37,12,0,7,0
bihar,saharsa,2005,11,2,5,19,0,12,6
bihar,samastipur,2005,28,4,40,10,0,73,48
bihar,saran,2005,32,43,76,4,1,58,0
bihar,sheikhpura,2005,1,3,12,0,0,17,0
bihar,sheohar,2005,9,14,1,2,0,10,0
bihar,sitamarhi,2005,32,51,32,12,0,64,0
bihar,siwan,2005,27,33,31,8,1,60,0
bihar,supaul,2005,40,5,7,0,0,12,0
bihar,vaishali,2005,13,51,72,36,0,74,0
chhattisgarh,balrampur,2005,36,1,0,20,5,13,0
chhattisgarh,bilaspur,2005,77,36,18,154,19,117,0
chhattisgarh,bizapur,2005,5,0,0,3,0,0,0
chhattisgarh,dantewara,2005,15,5,0,12,0,2,0
chhattisgarh,dhamtari,2005,26,9,2,80,11,15,0
chhattisgarh,durg,2005,128,19,14,216,23,107,0
chhattisgarh,grp raipur,2005,2,1,2,6,0,2,0
chhattisgarh,jagdalpur,2005,74,0,3,50,2,24,0
chhattisgarh,janjgir,2005,43,5,12,77,8,104,0
chhattisgarh,jashpur,2005,68,18,3,45,10,6,0
chhattisgarh,kabirdham,2005,24,4,1,55,3,31,0
chhattisgarh,kanker,2005,32,9,0,26,0,9,0
chhattisgarh,korba,2005,27,2,7,48,4,29,0
chhattisgarh,koriya,2005,51,5,3,64,1,43,0
chhattisgarh,mahasamund,2005,25,5,3,81,6,23,0
chhattisgarh,narayanpur,2005,1,0,0,6,0,1,0
chhattisgarh,raigarh,2005,35,11,9,64,2,32,0
chhattisgarh,raipur,2005,125,41,16,235,29,94,0
chhattisgarh,rajnandgaon,2005,81,6,5,69,6,25,0
chhattisgarh,sarguja,2005,74,0,1,77,1,31,0
chhattisgarh,surajpur,2005,41,7,1,62,2,24,0
goa,north goa,2005,11,4,0,15,6,7,0
goa,south goa,2005,9,8,2,15,2,4,0
gujarat,ahmedabad commr.,2005,35,136,1,54,26,745,0
gujarat,ahmedabad rural,2005,7,26,0,15,0,72,0
gujarat,ahwa-dang,2005,5,0,0,5,0,5,0
gujarat,amreli,2005,11,47,2,18,1,127,0
gujarat,anand,2005,7,20,1,28,2,97,0
gujarat,bharuch,2005,8,15,0,16,5,46,0
gujarat,bhavnagar,2005,14,70,3,79,33,216,0
gujarat,dahod,2005,9,26,0,28,0,28,0
